address,age,bedroom,date,facilities,floor,func,latitude,longitude,meterage,parking,price,price_per_meter,properties,title,type,,,
تهران ، منطقه 18 ، ولی عصر جنوبی," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.6390183021939,51.3485188997736,"1, 1, 2"," , پ, ا, ر, ک, ی, ن, گ",5.3 میلیارد,,مسکونی,112,مسکونی,,,
تهران ، منطقه 1 ، فرشته," , س, ا, ل, ه",5,,,,آپارتمان/برج,35.790386593409,51.4211010932922,"9, 5, 0",5,475 میلیارد,500 میلیون,مسکونی,950متر آپارتمان در برج باغ بهشت نیاتوس ,مسکونی,,,
تهران ، منطقه 1 ، فرشته,4,4,,,,آپارتمان/برج,35.7903803634697,51.4210933783562,"4, 1, 0",4,127.1 میلیارد,310 میلیون,مسکونی,410متر 4خواب مستر واقع در فرعی تاپ فرشته ,مسکونی,,,
تهران ، منطقه 5 ، سازمان برنامه جنوبی,"1, 7",2,,,,آپارتمان/برج,35.725100739341,51.3032417519836,"7, 8",1,6.5 میلیارد,,مسکونی,فروش آپارتمان/برج 2 خوابه در سازمان برنامه جنوبی ,مسکونی,,,
تهران ، منطقه 1 ، الهیه,"1, 1",3,,,,آپارتمان/برج,35.7905526616247,51.4265938910746,"3, 1, 0",2,61.4 میلیارد,198 میلیون,مسکونی,الهیه 310متر 3خواب و تک واحدی ,مسکونی,,,
تهران ، منطقه 1 ، الهیه,5,3,,,,آپارتمان/برج,35.7905526616247,51.4265938910746,"1, 8, 0",2,43.2 میلیارد,240 میلیون,مسکونی,180متر 3خواب در برج باغ الهیه,مسکونی,,,
تهران ، منطقه 1 ، الهیه,"1, 7",3,,,,آپارتمان/برج,35.7905526616247,51.4265938910746,"3, 0, 0",2,0,,مسکونی,الهیه برج افرا 300متر 3خواب ,مسکونی,,,
تهران ، منطقه 1 ، الهیه,"1, 2",4,,,,آپارتمان/برج,35.7905526616247,51.4265938910746,"3, 6, 0",3,100.1 میلیارد,278 میلیون,مسکونی,360متر پنت هاوس در الهیه و 60متر تراس قابل چیدمان با ویو کوهستان,مسکونی,,,
تهران ، منطقه 1 ، الهیه,"1, 7",3,,,,آپارتمان/برج,35.7905526616247,51.4265938910746,"2, 5, 5",1,51 میلیارد,200 میلیون,مسکونی,الهیه 255متر 3خواب طبقه 9,مسکونی,,,
تهران ، منطقه 1 ، الهیه,8,4,,,,آپارتمان/برج,35.7905526616247,51.4265938910746,"3, 2, 0",3,70.4 میلیارد,220 میلیون,مسکونی,الهیه320متر 4خواب استانبول,مسکونی,,,
تهران ، منطقه 5 ، فردوس,4,2,,,,آپارتمان/برج,35.7236584353126,51.3199381189657,"1, 0, 8",1,9.1 میلیارد,84 میلیون,مسکونی,خرید آپارتمان 108متری دوخواب روبه‌آفتاب تاپ لوکیشن فردوس غرب,مسکونی,,,
تهران ، منطقه 1 ، الهیه,8,5,,,,آپارتمان/برج,35.7905526616247,51.4265938910746,"4, 6, 0",3,174.8 میلیارد,380 میلیون,مسکونی,الهیه 460متر 5 خواب کلیدنخورده,مسکونی,,,
تهران ، منطقه 5 ، فردوس,4,2,,,,آپارتمان/برج,35.7221817797754,51.3296509266348,"1, 0, 8",1,9.1 میلیارد,84 میلیون,مسکونی,خرید آپارتمان 108متری دوخواب روبه‌آفتاب تاپ لوکیشن فردوس غرب,مسکونی,,,
تهران ، منطقه 2 ، پونک," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7672207922962,51.3384286239817,"6, 9",1,9.3 میلیارد,135 میلیون,مسکونی,شروع فروش پروژه ای بینقص و خوش قیمت در همیلا منطقه 2,مسکونی,,,
تهران ، منطقه 5 ، بلوار فردوس غربی,4,2,,,,آپارتمان/برج,35.7314908684704,51.2877201856514,"1, 0, 8",1,9.1 میلیارد,84 میلیون,مسکونی,خرید آپارتمان 108متری دوخواب روبه‌آفتاب تاپ لوکیشن فردوس غرب,مسکونی,,,
تهران ، منطقه 5 ، جنت اباد جنوبی,9,2,,,,آپارتمان/برج,35.7493816751161,51.3044992830045,"7, 0",1,6.3 میلیارد,90 میلیون,مسکونی,70 متر / روبه آفتاب / 9ساله واقعی / جنت آباد جنوبی ,مسکونی,,,
تهران ، منطقه 5 ، بلوار فردوس شرقی,"1, 7",2,,,,آپارتمان/برج,35.7231317393961,51.3206243775542,"6, 8",1,5 میلیارد,74 میلیون,مسکونی,68 متر / سرمایه گذاری واقعی / بدون مشابه قیمتی / بلوار فردوس,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,5,3,,,,آپارتمان/برج,35.7901197145977,51.3840897401782,"1, 5, 0",1,22.5 میلیارد,150 میلیون,مسکونی,آپارتمان 150 متر سعادت آباد کوی فراز,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,2,4,,,,آپارتمان/برج,35.7809892523668,51.3684107450568,"2, 7, 0",3,59.5 میلیارد,220 میلیون,مسکونی,آپارتمان 270 متر/ 4 خواب/ 3 پارکینگ سندی,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 0",3,,,,آپارتمان/برج,35.7876310146005,51.3914778145227,"2, 0, 0",3,30 میلیارد,150 میلیون,مسکونی,آپارتمان 200 متر / فول مشاعات هتلینگ / 3 پارکینگ سندی,مسکونی,,,
تهران ، منطقه 2 ، مرزداران شرقی,"1, 5",2,,,,آپارتمان/برج,35.7460181266982,51.3655322423977,"1, 2, 2",1,0,,مسکونی,122متر لوکس و اکازیون ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"2, 0",3,,,,آپارتمان/برج,35.7593956219997,51.3692525371707,"1, 6, 8",1,28 میلیارد,170 میلیون,مسکونی,آپارتمان 168 متر / 1 واحد از 8 واحد/ 4 طبقه 2 واحدی/فاز اصلی شهرک غرب,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب," , س, ا, ل, ه",4,,,,آپارتمان/برج,35.7637214226447,51.3792051819542,"3, 0, 0",2,69 میلیارد,230 میلیون,مسکونی,آپارتمان 300 متر 4 خواب فول مشاعات,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,7,3,,,,آپارتمان/برج,35.7581827438338,51.3758887297622,"1, 5, 0",2,29.8 میلیارد,200 میلیون,مسکونی,آپارتمان 150 متر تک واحدی 3 خواب,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"2, 0",2,,,,آپارتمان/برج,35.7583860002794,51.3821662788987,"1, 0, 8",1,14 میلیارد,130 میلیون,مسکونی,فروش آپارتمان 108 متر 70 متر قدر السهم,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 5",2,,,,آپارتمان/برج,35.7791277912557,51.3730742908711,"1, 2, 7",1,22 میلیارد,170 میلیون,مسکونی,آپارتمان 127 متر بالای کاج فول مشاعات هتلینگ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 7",3,,,,آپارتمان/برج,35.7822005885664,51.3677706027381,"2, 0, 0",2,27 میلیارد,135 میلیون,مسکونی,آپارتمان 200 متر بالای کاج مرواریدها,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,5,2,,,,آپارتمان/برج,35.7904298130915,51.3817119116083,"1, 0, 9",1,17.4 میلیارد,160 میلیون,مسکونی,109 متر برج 2 خواب ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,3,4,,,,آپارتمان/برج,35.7825963461488,51.3800822238916,"2, 9, 8",3,74.5 میلیارد,250 میلیون,مسکونی,آپارتمان 298 متر / 4 خواب/ 3 پارکینگ / فول مشاعات هتلینگ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"1, 5",2,,,,آپارتمان/برج,35.7664097211175,51.3672596190598,"1, 2, 0",1,18 میلیارد,150 میلیون,مسکونی,فروش آپارتمان 120 متر 1 واحد از 8 واحد,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 7",3,,,,آپارتمان/برج,35.7859795789059,51.3801065459848,"1, 7, 6",2,18.5 میلیارد,105 میلیون,مسکونی,176متر مناسب سرمایگذاری,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 2",3,,,,آپارتمان/برج,35.7736710631667,51.3751394301653,"1, 7, 0",2,18.7 میلیارد,110 میلیون,مسکونی,170 متر 2 پارکینگ ,مسکونی,,,
تهران ، منطقه 5 ، جنت اباد مرکزی,"1, 0",2,,,,آپارتمان/برج,35.7607143763563,51.3029794014326,"7, 6",1,7.8 میلیارد,102 میلیون,مسکونی,پول 76 متر بده 86 متر بگیر/نگین جنت آباد/فول امکانات,مسکونی,,,
تهران ، منطقه 5 ، پونک جنوبی,6,2,,,,آپارتمان/برج,35.7528133513741,51.3258243769719,"9, 5",1,11 میلیارد,,مسکونی,95 متر خوش نقشه/ باکس پونک/ رو به آفتاب ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,5,4,,,,آپارتمان/برج,35.7780714565408,51.3638168292286,"2, 0, 9",1,29.3 میلیارد,140 میلیون,مسکونی,209 متر 4 خواب برج سعادت آباد,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"1, 7",2,,,,آپارتمان/برج,35.7532417614539,51.373364901376,"1, 0, 5",1,14.7 میلیارد,140 میلیون,مسکونی,105 متر 2 خواب لوکس مروارید سعادت آباد ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,7,2,,,,آپارتمان/برج,35.7548930809651,51.3836266955124,"1, 1, 5",2,26 میلیارد,226.5 میلیون,مسکونی,115متری دو خواب دو پارکینگ شهرک غرب ,مسکونی,,,
تهران ، منطقه 4 ، پاسداران,8,3,,,,آپارتمان/برج,35.7591476693985,51.4581385586019,"1, 6, 3",1,28 میلیارد,172 میلیون,مسکونی,پاسداران/163متر/3خواب/مشاعات آبی/پاسداران,مسکونی,,,
تهران ، منطقه 5 ، سازمان برنامه جنوبی,"1, 0",2,,,,آپارتمان/برج,35.7298127930297,51.2957989279746,"6, 5",1,5.6 میلیارد,,مسکونی,65متر دو خواب/فول امکانات.سازمان برنامه ,مسکونی,,,
تهران ، منطقه 5 ، سازمان برنامه جنوبی,"1, 0",2,,,,آپارتمان/برج,35.7298127930297,51.2957989279746,"6, 5",1,5.6 میلیارد,,مسکونی,65متر دو خواب/فول امکانات.سازمان برنامه ,مسکونی,,,
تهران ، منطقه 1 ، فرمانیه," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7911170260098,51.4776480052881,"2, 8, 0",5,64.4 میلیارد,230 میلیون,مسکونی,فرمانیه 280 متر نورو نقشه بی نظیر تاپ لوکیشن,مسکونی,,,
تهران ، منطقه 1 ، قیطریه,2,3,,,,آپارتمان/برج,35.7898845912148,51.4443539602542,"2, 3, 0",4,46 میلیارد,200 میلیون,مسکونی,قیطریه 230 متر تراس چیدمانی 4 پارکینگ,مسکونی,,,
تهران ، منطقه 1 ، نیاوران,3,3,,,,آپارتمان/برج,35.8251347644592,51.4663394002915,"3, 5, 5",3,65.7 میلیارد,185 میلیون,مسکونی,نیاوران 355 متری ویو ابدی,مسکونی,,,
تهران ، منطقه 1 ، فرمانیه,2,4,,,,آپارتمان/برج,35.7944551029813,51.4697616632851,"3, 0, 0",6,66 میلیارد,220 میلیون,مسکونی,فرمانیه 300 متر‌متریال وارداتی بدون مشرف,مسکونی,,,
تهران ، منطقه 1 ، نیاوران,5,4,,,,آپارتمان/برج,35.8149949692181,51.4634094646865,"4, 5, 5",4,81.9 میلیارد,180 میلیون,مسکونی,نیاوران 455 متری ویو پارک,مسکونی,,,
تهران ، منطقه 22 ، کوهک," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7218302653597,51.2462948242281,"1, 1, 3",1,11.3 میلیارد,100 میلیون,مسکونی,فروش آپارتمان/برج 2 خوابه در کوهک - منطقه 22 ,مسکونی,,,
تهران ، منطقه 1 ، نیاوران,3,2,,,,آپارتمان/برج,35.8262704159522,51.4676154279938,"2, 5, 2",2,46.6 میلیارد,185 میلیون,مسکونی,نیاوران 252 متری ویو شهر,مسکونی,,,
تهران ، منطقه 1 ، فرمانیه,"2, 5",3,,,,آپارتمان/برج,35.7984431428054,51.4665714080099,"1, 4, 8",1,30 میلیارد,,مسکونی,فرمانیه148 متر /سه خواب/ 110 متر قدرالسهم,مسکونی,,,
تهران ، منطقه 2 ، پونک," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7687224854349,51.3416325963494,"1, 1, 5",1,15.5 میلیارد,135 میلیون,مسکونی,115 متر 2 خواب  در پونک  اقساطی بلند مدت,مسکونی,,,
تهران ، منطقه 1 ، قیطریه,1,3,,,,آپارتمان/برج,35.7893196789721,51.4436499595112,"2, 4, 5",2,51.5 میلیارد,210 میلیون,مسکونی,قیطریه 245متر نور شمال و جنوب 15متر بالکن,مسکونی,,,
تهران ، منطقه 1 ، قیطریه,1,3,,,,آپارتمان/برج,35.7931495129549,51.4439496099545,"1, 6, 4",3,32.6 میلیارد,199 میلیون,مسکونی,فروش آپارتمان قیطریه 164 متر 3 خواب ویو کوهستان ,مسکونی,,,
تهران ، منطقه 1 ، قیطریه,2,3,,,,آپارتمان/برج,35.7933883329394,51.4475481547242,"1, 4, 5",2,22.5 میلیارد,155 میلیون,مسکونی,دزاشیب/145متر /با ویو مشجر ,مسکونی,,,
تهران ، منطقه 5 ، سازمان برنامه مرکزی,8,2,,,,آپارتمان/برج,35.7310265969368,51.3013949214506,"8, 8",1,8.8 میلیارد,100 میلیون,مسکونی,88متر دو خواب/فول امکانات سالن پرده خور/سازمان برنامه ,مسکونی,,,
تهران ، منطقه 1 ، فرمانیه," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7943893468059,51.4669265911363,"1, 6, 8",3,38.6 میلیارد,230 میلیون,مسکونی,فروش آپارتمان فرمانیه 168 متر 3 خواب تراس چیدمانی ,مسکونی,,,
تهران ، منطقه 1 ، فرمانیه,1,4,,,,آپارتمان/برج,35.7980257165451,51.4665361120863,"3, 0, 0",3,63 میلیارد,210 میلیون,مسکونی,آپارتمان فرمانیه  300 تکواحدی 3 پارکینگ ,مسکونی,,,
تهران ، منطقه 5 ، ارم,3,1,,,,آپارتمان/برج,35.7218498109043,51.2890151237056,"5, 0",1,5.9 میلیارد,,مسکونی,50 متر یک خواب فول امکانات بهار شمالی,مسکونی,,,
تهران ، منطقه 22 ، ابشار," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7592342509556,51.2375108494286,"1, 0, 0",1,12 میلیارد,120 میلیون,مسکونی,فروش آپارتمان/برج 2 خوابه در ابشار - منطقه 22 ,مسکونی,,,
تهران ، منطقه 5 ، سازمان برنامه شمالی,5,1,,,,آپارتمان/برج,35.7380414123088,51.3009754769224,"6, 0",1,5.7 میلیارد,,مسکونی,60 متر سازمان برنامه شمالی تک خواب,مسکونی,,,
تهران ، منطقه 1 ، قیطریه,3,4,,,,آپارتمان/برج,35.7943391838199,51.4467430721144,"2, 5, 2",3,41.6 میلیارد,165 میلیون,مسکونی,قیطریه/252متری/چهار خواب مستر,مسکونی,,,
تهران ، منطقه 4 ، هروی," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7677173625627,51.4762009335433,"1, 0, 6",1,13.8 میلیارد,130 میلیون,مسکونی,فروش آپارتمان/برج 2 خوابه در هروی - منطقه 4 ,مسکونی,,,
تهران ، منطقه 1 ، کامرانیه,1,4,,,,آپارتمان/برج,35.8074771008145,51.4624071121216,"4, 0, 0",4,92 میلیارد,230 میلیون,مسکونی,آپارتمان فرمانیه 400 متری تکواحدی ,مسکونی,,,
تهران ، منطقه 1 ، قیطریه," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7917551450122,51.4439010025922,"1, 7, 3",2,30.3 میلیارد,175 میلیون,مسکونی,قیطریه / 173 متر /در دو قدمی پارک,مسکونی,,,
تهران ، منطقه 1 ، دزاشیب,5,2,,,,آپارتمان/برج,35.809997049179,51.4603169103428,"1, 0, 5",1,15.8 میلیارد,150 میلیون,مسکونی,دزاشیب 105 متر ویو دار طبقه آخر,مسکونی,,,
تهران ، منطقه 3 ، دولت - کلاهدوز," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7803417679112,51.4528983096027,"1, 1, 5",1,24.1 میلیارد,210 میلیون,مسکونی,فروش آپارتمان/3 خوابه  در  دولت - کلاهدوز - منطقه 3 ,مسکونی,,,
